Date	Open	High	Low	Close	Volume
2023-07-07	221.86	222.16	218.44	198.25	2841500
2023-07-10	219.16	224.9	218.61	203.76	2501700
2023-07-11	223.83	225.58	222.27	202.97	2021500
2023-07-12	225.17	227.32	224.09	204.62	2619500
2023-07-13	225.85	228.12	225.0	206.42	1803600
2023-07-14	227.84	228.66	225.96	206.21	2044700
2023-07-17	226.87	228.6	224.34	206.58	2049200
2023-07-18	227.79	234.07	227.4	210.87	2621200
2023-07-19	232.98	234.55	231.99	210.4	2047200
2023-07-20	233.81	238.48	232.91	211.47	3741300
2023-07-21	233.77	236.38	232.78	212.91	9381100
2023-07-24	235.0	236.13	233.92	213.45	1771300
2023-07-25	234.36	236.57	234.28	213.35	1325600
2023-07-26	233.95	235.74	232.44	213.26	1576800
2023-07-27	234.48	238.48	234.31	214.02	2439600
2023-07-28	236.82	238.18	235.09	214.31	1889500
2023-07-31	236.48	236.48	233.02	212.3	2826600
2023-08-01	234.93	235.38	230.59	210.46	1843400
2023-08-02	232.72	233.03	228.7	208.91	2593500
2023-08-03	230.79	231.1	228.21	209.17	2322200
2023-08-04	237.91	246.42	237.0	220.58	5181200
2023-08-07	244.25	253.82	243.46	229.34	4076600
2023-08-08	257.52	263.79	256.5	236.46	5321600
2023-08-09	259.92	263.77	259.12	235.12	2428100
2023-08-10	261.54	264.78	260.46	237.61	1919200
2023-08-11	261.7	264.11	260.83	238.01	1560600
2023-08-14	262.22	263.47	259.85	236.62	1966100
2023-08-15	261.32	266.63	259.96	241.19	2781200
2023-08-16	266.33	268.24	264.58	240.29	2244000
2023-08-17	263.87	266.58	263.27	241.17	2256100
2023-08-18	262.61	262.99	261.07	239.31	2814500
2023-08-21	261.58	262.47	259.01	238.29	2324100
2023-08-22	260.24	260.4	257.35	235.47	1720300
2023-08-23	259.5	259.85	255.98	235.24	2256800
2023-08-24	256.73	260.19	256.17	234.56	1888900
2023-08-25	257.11	257.74	254.81	234.34	1786600
2023-08-28	256.96	258.12	255.14	234.5	1661300
2023-08-29	257.36	259.85	256.82	237.32	2216600
2023-08-30	260.0	260.87	256.95	235.71	1694300
2023-08-31	258.22	259.0	256.29	234.3	2065000
2023-09-01	258.68	259.03	256.1	234.64	1350200
2023-09-05	256.71	257.39	253.92	232.17	1763600
2023-09-06	254.44	254.44	248.38	227.6	1988900
2023-09-07	250.54	254.7	250.4	232.52	2228300
2023-09-08	255.75	260.34	254.97	237.13	2449000
2023-09-11	258.21	262.81	257.41	239.22	2135100
2023-09-12	262.68	263.02	257.86	237.93	1574000
2023-09-13	259.34	260.22	257.02	235.12	2182800
2023-09-14	258.9	263.14	258.54	239.75	3072400
2023-09-15	263.76	263.93	259.82	238.31	6161100
2023-09-18	263.38	265.22	261.93	240.53	1770100
2023-09-19	263.14	265.77	262.44	241.59	1528200
2023-09-20	265.0	273.08	263.97	248.12	3575300
2023-09-21	272.07	272.48	267.7	246.25	2437100
2023-09-22	267.67	269.5	266.52	244.69	1894100
2023-09-25	267.54	267.81	265.01	243.92	1705300
2023-09-26	266.68	269.89	265.67	245.91	2367600
2023-09-27	271.73	273.61	266.76	245.86	2331900
